Puan,Yorum,label,clean_text,question_count,upper_ratio,avg_word,positive_count,negation_count,exclamation_count,char_count
"1,5",hiç güzel değildi..bi yandan gazete okudum bir yandan film baktım.o kadar yanii :),0,güzel değildibi yandan gazete okudum bir yandan film baktımo kadar yanii,0,0.0,5.384615384615385,1,1,0,82
"1,0",dünyayı kurtaran adam bilim kurgu-macera dalında dönemin türk sinema şaheseri bi kült film. ticari kaygılar yüzünden m.ali erbilin oynatılması üstelik komedi yapılması bence yazık olmuş. dünyayı kurtaran adamın yeri başkaydı bu filmle o filme ayıp edilmiş saygılarımla.,0,dünyayı kurtaran adam bilim kurgumacera dalında dönemin türk sinema şaheseri bi kült film ticari kaygılar yüzünden mali erbilin oynatılması üstelik komedi yapılması bence yazık olmuş dünyayı kurtaran adamın yeri başkaydı filmle filme ayıp edilmiş saygılarımla,0,0.0,6.297297297297297,0,0,0,269
"0,5",neden bukadar kotu film yaparlar anlamam kibilir nekadar para harcamislardir birde ne amacı var filmin anlayamadim yani bir konusu bile yok zaten kullandıkları figurler baslıbasına sacma ve oldukca basit biz turkler neden bu tarz fimler cekmeye merakliyiz bilmiyorum.hangi cagda yasiyoruz.bu filme 10 uzerinden 1 bile vermem normalde sadece puanın dusmesi icin verecegim bundan onceki kotu dedigim ve dusuk puan verdigim filmlere haksizlik yapmak istemiyorum..gercekrtende igreeeeennccc bir filmdi basimi agritmaktan baska bir ise yaramadi..,0,bukadar kotu film yaparlar anlamam kibilir nekadar para harcamislardir birde amacı var filmin anlayamadim bir konusu bile yok zaten kullandıkları figurler baslıbasına sacma oldukca basit turkler tarz fimler cekmeye merakliyiz bilmiyorumhangi cagda yasiyoruzbu filme uzerinden bile vermem normalde sadece puanın dusmesi icin verecegim bundan onceki kotu dedigim dusuk puan verdigim filmlere haksizlik yapmak istemiyorumgercekrtende igreeeeennccc bir filmdi basimi agritmaktan baska bir yaramadi,0,0.0,6.424657534246576,0,1,0,541
"1,0",hatırlıyorumda küçük yeğenimin ısrarlarına dayanamayıp ailecek gitmiştik filmin sonunda mutlu ayrılacagımıza asık bır yüz ve bumuydu yani sızlanmalarıyla çıkmıştık salondan eger hala izlememıs ve ızleme dusunen arkadaslar varsa aman dıyım uzak durun!!!,0,hatırlıyorumda küçük yeğenimin ısrarlarına dayanamayıp ailecek gitmiştik filmin sonunda mutlu ayrılacagımıza asık bır yüz bumuydu sızlanmalarıyla çıkmıştık salondan eger hala izlememıs ızleme dusunen arkadaslar varsa aman dıyım uzak durun,0,0.0,6.90625,0,0,3,252
"1,0",Coooooooooookkkkkkkkk Kötüüüüüüüüü Baska bisi diyemicem sırf matrak baska bisi yoq,0,coooooooooookkkkkkkkk kötüüüüüüüüü baska bisi diyemicem sırf matrak baska bisi yoq,0,0.036585365853658534,7.3,0,0,0,82
"1,5",işe yaramaz filmlerimizden biri,0,işe yaramaz filmlerimizden,0,0.0,7.0,0,0,0,31
"1,5",Çok kötü bir film.Fazla abartı var filmde.Yani komedi filmi gibi de değil.Filmin seyri ana konusundan çok uzaklaşıyor.,0,kötü bir filmfazla abartı var filmdeyani komedi filmi değilfilmin seyri ana konusundan uzaklaşıyor,0,0.03389830508474576,6.0,2,0,0,118
"5,0",Çok gereksiz bir yapım...Cüneyt arkın o zamanda cesaret edilemiyecek bir şey deniyerek bugünkü türk sinemasına yol açmıştır.Tamam yapım kötü olabilir ama yeterince espirisi yapılmış ve gereken eleştirisi zaten yapılmış.İşin suyunu çıkartmaya gerek yok.Dünyayı kurtaran adam sinema tarihimizin saygın yerindedir.Hala kendimizle dalga geçme hastalığından kurtulamicazmı?,1,gereksiz bir yapımcüneyt arkın zamanda cesaret edilemiyecek bir deniyerek bugünkü türk sinemasına yol açmıştırtamam yapım kötü olabilir yeterince espirisi yapılmış gereken eleştirisi zaten yapılmışi̇şin suyunu çıkartmaya gerek yokdünyayı kurtaran adam sinema tarihimizin saygın yerindedirhala kendimizle dalga geçme hastalığından kurtulamicazmı,1,0.016304347826086956,7.386363636363637,1,0,0,368
"1,0",ya bu filme vakit harcamaya değmez kesinlikle izlememelerini tavsiye ederim,0,filme vakit harcamaya değmez kesinlikle izlememelerini tavsiye ederim,0,0.0,6.6,0,0,0,75
"1,0",Mehmet Ali Erbil'in filmine her defasında gitmeyecem diyorum ama türk sineması kazansın diye gene gittim. Bence Mali'nin en iyi filmi HEMŞO'ydu. Ben beğenmedim...,0,mehmet ali erbilin filmine defasında gitmeyecem diyorum türk sineması kazansın gene gittim bence malinin iyi filmi hemşoydu ben beğenmedim,0,0.06790123456790123,6.086956521739131,1,0,0,162
"1,0",hayatımda ızledıgım en kotu fılm daha otesı yoktur haralde bunun!!!yasık cok yasıkk.....,0,hayatımda ızledıgım kotu fılm otesı yoktur haralde bununyasık cok yasıkk,0,0.0,6.416666666666667,0,0,3,88
"0,5",inanılmaz bir film mehmet ali erbil süperdi hayatımda izlediğim en berbat film :):) sinemaya gidipte film bitmeden hayatta çıkmam film eleştirmeyi severim kötüde olsa izlerim ama bunda 20 dak durabildim paramla dövdü beni film yaşasın sünger bob eve geldim onu izledim biz ne zaman güzel bir film yapıcaz allah m.ali erbil bıraksın futbolu  mu diyim ne diyim :):),0,inanılmaz bir film mehmet ali erbil süperdi hayatımda izlediğim berbat film sinemaya gidipte film bitmeden hayatta çıkmam film eleştirmeyi severim kötüde olsa izlerim bunda dak durabildim paramla dövdü beni film yaşasın sünger bob eve geldim onu izledim zaman güzel bir film yapıcaz allah mali erbil bıraksın futbolu diyim diyim,0,0.0,5.258620689655173,1,0,0,363
"1,0",çok sıkıldım tek güldüğüm şey ’ağlamak istiyorum ağlamak istiyorum taamam’,0,sıkıldım tek güldüğüm ’ ağlamak istiyorum ağlamak istiyorum taamam ’,0,0.0,6.5,1,0,0,74
"1,0",bence izlenmeye değecek bir film değil arkadaşlar. goraya benzetilmiş hatta şehir görüntüleri aynısı. orjinallik yok.. zaten kısa bir süre sonra tv de görürür.. gorayı tekrar izleyin daha çok eğlenirsiz..,0,bence izlenmeye değecek bir film değil arkadaşlar goraya benzetilmiş hatta şehir görüntüleri aynısı orjinallik yok zaten kısa bir süre sonra tv görürür gorayı tekrar izleyin eğlenirsiz,0,0.0,6.068965517241379,1,1,0,204
"1,0","Bu filme film demeye 1000 şahit yetmez bile!!! O kadar kötü yani. senaryo saçmasapan,komiklik olsun diye yapılan espriler saçmasapan,gereksiz,alakasız.Ben bile Senaryoyu yazan senaristten bile daha güzel,daha anlamlı,daha insanın aklında kalıcı bir senaryo yazardım.Göya bilim-kurgu komedi yapmışlar.İnsanın aklında filmin sürükleyişi,konusu kalmıyor ki.filmi çorba etmişler.Akıcılığı yok,heyecanlı aksiyon sahneleri yok.İnanın bana oyunculuların birbirleriyle konuştuğu sözler bile anlamsız.hepsi komiklik olsun diye saçmasapan konuşuyorlar.üstelik herkesin oyunculukları sıfır!!! Filmin müzikleri bile güzel değil.Garo Mafyan yerine hollywood'ta çalışmış daha iyi tecrübeli bir müzik adamıyla çalışılabilirdi.Pascal nouma gereksiz,deniz seki gereksiz.zaten filmde gereksiz.film olsun diye yapmışlar. emeklere yazık olmuş.adam gibi adam film yapamamışlar.yönetmen kartal tibete hayret doğrusu.bu filmi yakıştıramadım.",0,filme film demeye şahit yetmez bile kadar kötü senaryo saçmasapankomiklik olsun yapılan espriler saçmasapangereksizalakasızben bile senaryoyu yazan senaristten bile güzeldaha anlamlıdaha insanın aklında kalıcı bir senaryo yazardımgöya bilimkurgu komedi yapmışlari̇nsanın aklında filmin sürükleyişikonusu kalmıyor kifilmi çorba etmişlerakıcılığı yokheyecanlı aksiyon sahneleri yoki̇nanın bana oyunculuların birbirleriyle konuştuğu sözler bile anlamsızhepsi komiklik olsun saçmasapan konuşuyorlarüstelik herkesin oyunculukları sıfır filmin müzikleri bile güzel değilgaro mafyan yerine hollywoodta çalışmış iyi tecrübeli bir müzik adamıyla çalışılabilirdipascal nouma gereksizdeniz seki gereksizzaten filmde gereksizfilm olsun yapmışlar emeklere yazık olmuşadam adam film yapamamışlaryönetmen kartal tibete hayret doğrusubu filmi yakıştıramadım,0,0.013071895424836602,8.19,2,0,6,918
"0,5",yorumların birçoğuna aynen katılıyorum. Bence de film oldukça kötüydü. fazla söze gerek yok arkadaslar yeterince güzel yorumlar yapmıslar zaten 3/10,0,yorumların birçoğuna aynen katılıyorum bence film oldukça kötüydü fazla söze gerek yok arkadaslar yeterince güzel yorumlar yapmıslar zaten,0,0.006756756756756757,6.45,1,1,0,148
"0,5","Türk filmlerinde Hollywood tipi efektler görmek güzel hatta muhteşem. Ancaaaakk, artık senaryolar, oyunculuklar ve replikler de bu standarda yaklaşsa, (ulaşsa değil, yaklaşsamasına razıyız) daha iyi olacak. Kalitesiz espriler, sitcom skeçleri gibi replikler, sinemadan çok dizi film çekimi havası ve maalesef - yok öyle değil dense de- bir küçük G.O.R.A. kopyası. Filme gitmeyin demiyorum. Mutlaka G İ D İ N. En azından Üstad Cüneyt Arkın'a saygı için filme gidin. Bilgisayar efektli bir Türk filmi için gidin. Dünyayı Kurtaran Adam için gidin, Oğlu için değil..!  (Bir de aklıma takıldı. Filmler çekilirken, bir iki film eleştirmeninin de film yapımında görev alması ve tespit edilen eksik yönleri söylemesi iyi olmaz mı? Daha kaliteli sonuçlar çıkacağından eminim)",0,türk filmlerinde hollywood tipi efektler görmek güzel hatta muhteşem ancaaaakk artık senaryolar oyunculuklar replikler standarda yaklaşsa ulaşsa değil yaklaşsamasına razıyız iyi olacak kalitesiz espriler sitcom skeçleri replikler sinemadan dizi film çekimi havası maalesef yok öyle değil dense bir küçük gora kopyası filme gitmeyin demiyorum mutlaka g i̇ d i̇ n azından üstad cüneyt arkına saygı filme gidin bilgisayar efektli bir türk filmi gidin dünyayı kurtaran adam gidin oğlu değil bir aklıma takıldı filmler çekilirken bir iki film eleştirmeninin film yapımında görev alması tespit edilen eksik yönleri söylemesi iyi olmaz kaliteli sonuçlar çıkacağından eminim,1,0.03655352480417755,5.839285714285714,4,2,1,766
"4,0","Yorumlar filme değil, Mehmet Ali'ye yapılmış..Güzel bir film ;)",1,yorumlar filme değil mehmet aliye yapılmışgüzel bir film,0,0.06349206349206349,6.111111111111111,0,0,0,63
"0,5",bu filme para verip izledim ben!! .. şimdi üstüne para verseler tekrar izlemem! yazık bana yaa :(,0,filme para verip izledim ben şimdi üstüne para verseler tekrar izlemem yazık bana yaa,0,0.0,4.764705882352941,0,0,3,97
"4,0",Bence bu sefer bu film bizi sıkmaz!çünkü çok güzel bir konu olduğu her halinden anlaşılıyor:dünyayı kurtaran adam yapılabilecek en kötü filmlerden biriydi ve bence türk sinema tarihinde kara bir leke gibi duruyor o yüzden bu filmle dünyayı kurtaran adama biraz gülebiliriz sanki?,1,bence sefer film bizi sıkmazçünkü güzel bir konu olduğu halinden anlaşılıyordünyayı kurtaran adam yapılabilecek kötü filmlerden biriydi bence türk sinema tarihinde kara bir leke duruyor yüzden filmle dünyayı kurtaran adama biraz gülebiliriz,1,0.0035842293906810036,5.666666666666667,2,0,1,279
"0,5",Bu film şu an bu puandaysa ben yarından tez yok sinema filmi çekiyorum. En kötü ama en kötü zaten bu kadar kötü bir film yapabilirim.,0,film an puandaysa ben yarından tez yok sinema filmi çekiyorum kötü kötü zaten kadar kötü bir film yapabilirim,0,0.015037593984962405,4.36,0,1,0,133
"1,5","ne yazik ama cok kotu bir film.Turk sinemasina dested vermek milyon dolarların sokağa atıldığı filmleri izlemek zorunluluğu değildir.Nuri Bilge'den kıskanilan bu destek,medyatik ve ne yazikki oyunculuk adına fazla sey veremeyen kişilerin oynadiği ,bol reklamli filmere veriliyor.yazik,bizler kaliteli film istemedikçe,bize ancak boyle bayık esprili filmler verilir.",0,yazik cok kotu bir filmturk sinemasina dested vermek milyon dolarların sokağa atıldığı filmleri izlemek zorunluluğu değildirnuri bilgeden kıskanilan destekmedyatik yazikki oyunculuk adına fazla sey veremeyen kişilerin oynadiği bol reklamli filmere veriliyoryazikbizler kaliteli film istemedikçebize ancak boyle bayık esprili filmler verilir,0,0.00821917808219178,7.133333333333334,0,0,0,365
"4,0",bence dünyada enkotu filimler siralamasında başı çeken dunyayı kurtaran adam fılmının adını kurtarmaya calışıyorlar vede ıyı yapıyorlar ama dunyayı kurtaran adam fılmı donemınde kı fılımlere bakıldıgında ımkanların ve olanak ların cercevesınde mukemmel bır fılım umarım şimdiki imkankları kullanrak daha ıyı olur...!!!,1,bence dünyada enkotu filimler siralamasında başı çeken dunyayı kurtaran adam fılmının adını kurtarmaya calışıyorlar vede ıyı yapıyorlar dunyayı kurtaran adam fılmı donemınde kı fılımlere bakıldıgında ımkanların olanak ların cercevesınde mukemmel bır fılım umarım şimdiki imkankları kullanrak ıyı olur,0,0.0,6.780487804878049,0,0,3,318
"1,0","çok kötüydü diyebilirim çok başarısız oyunculuk iyi değil konu sağlam değil bu filmi izleyeceğinize yatın 1-1,5  saat uyuyun daha iyi",0,kötüydü diyebilirim başarısız oyunculuk iyi değil konu sağlam değil filmi izleyeceğinize yatın saat uyuyun iyi,0,0.0,5.65,4,2,0,133
"1,0",ne kadar emeğe saygı duysamda bence gerçekten çok kötü bi film olmuş .espriler kalitesiz ve G.O.R.A ya benserliğide dikkat çekici.benden geçemedi ne yasıkki.,0,kadar emeğe saygı duysamda bence gerçekten kötü bi film olmuş espriler kalitesiz gora benserliğide dikkat çekicibenden geçemedi yasıkki,0,0.025477707006369428,5.869565217391305,1,0,0,157
"0,5","Bir film bundan kötü olamaz. Cüneyt Arkın nasıl olduda bu filmde yer aldı anlamış değilim. Ne bilgisayar efektleri, ne setler, nede kostümler... Cumartesi günü sinema zevkimi heba etmiş oldum!",0,bir film bundan kötü olamaz cüneyt arkın olduda filmde yer aldı anlamış değilim bilgisayar efektleri setler nede kostümler cumartesi günü sinema zevkimi heba etmiş oldum,0,0.026041666666666668,5.655172413793103,0,0,1,192
"1,0",hayatımda bu kadar saçma bir film görmedim .  bu filmi çekmek için verdiğiniz emeğe yazık .,0,hayatımda kadar saçma bir film görmedim filmi çekmek verdiğiniz emeğe yazık,0,0.0,4.6875,0,0,0,91
"1,0",bi kere dünyayı kurtara adam komedi filmi değilki ikincisi neden komedi olarak çekilmiş anlamadım.tamam şimdi bugünün şartlarında onu izleyince komik geliyo ama o ogünün şartlarına göre çekilmiş.şimdi elinde imkan varken daha düzgün bi şeyler çekselerdi ya..kısacası olmamış,0,bi kere dünyayı kurtara adam komedi filmi değilki ikincisi komedi olarak çekilmiş anlamadımtamam şimdi bugünün şartlarında onu izleyince komik geliyo ogünün şartlarına göre çekilmişşimdi elinde imkan varken düzgün bi şeyler çekselerdi yakısacası olmamış,0,0.0,6.4324324324324325,0,0,0,274
"2,5",Kartal Tibet'ten daha iyisini beklerdim.Mehmet Ali Erbilin oynaması zaten büyük bir hata.Komedi yerine aslına daha uygun bir film çekseler çok daha güzel olabilirdi.Tamam ilk film çok abartı ama sinema tarihine geçmiştir.Bu ise hafızalarda asla yer edemez.,0,kartal tibetten iyisini beklerdimmehmet ali erbilin oynaması zaten büyük bir hatakomedi yerine aslına uygun bir film çekseler güzel olabilirditamam ilk film abartı sinema tarihine geçmiştirbu hafızalarda asla yer edemez,0,0.03125,6.138888888888889,3,1,0,256
"0,5",bu kadarı olmaz kardeşim yha 1982 de yapılan filmi gerçekten bundan iyi,0,kadarı olmaz kardeşim yha yapılan filmi gerçekten bundan iyi,0,0.0,5.0,1,0,0,71
"0,5","birisi şu mehmet aliye dur desin artık... hep aynı yüz ifadesi, hep aynı şaklabanlıklar. senaryo da çok kötüydü, vakit kaybından da öte...",0,birisi mehmet aliye dur desin artık aynı yüz ifadesi aynı şaklabanlıklar senaryo kötüydü vakit kaybından öte,0,0.0,5.318181818181818,1,0,0,138
"1,0",bu filmi sinemada seyrettim ve verdiğim paraya inanın değmezdi tv da bile izlenecek bir film değil -10 yaş için bu film bize göre değil berbat,0,filmi sinemada seyrettim verdiğim paraya inanın değmezdi tv bile izlenecek bir film değil yaş film bize göre değil berbat,0,0.0,4.72,0,2,0,142
"0,5",berbat bir film.. bu puan bile fazla. buna film falanda denemez. m.ali erbile gelince oyuncu değil amigo gibi.,0,berbat bir film puan bile fazla buna film falanda denemez mali erbile gelince oyuncu değil amigo,0,0.0,5.166666666666667,0,1,0,110
"1,0",duygusal filmlerde evet başarılı bir grafik yakalamaya başladık hatta Beyza’nın Kadınları’ndan sonra korku filmlerimiz hakkındaki görüşümde çok değişti ama kimse bana komedi de de başarılıyız diyemez. Sadece bir umutla gittim bu kadar mı kötü olabilir. Borat bile daha ince esprilerle doluydu,0,duygusal filmlerde evet başarılı bir grafik yakalamaya başladık hatta beyza ’ nın kadınları ’ ndan sonra korku filmlerimiz hakkındaki görüşümde değişti kimse bana komedi başarılıyız diyemez sadece bir umutla gittim kadar kötü olabilir borat bile ince esprilerle doluydu,0,0.0136986301369863,6.146341463414634,1,0,0,292
"1,0",bir film ancak bu kadar kötü olabilirya nasıl şu filmi hiçmi izlemediler ya yaptıktan sonra nasıl şu filmi bir de vizyona sokarlar ben bu kadar basit bir film hiç izlmememiştim bende seviniyorum türkler uzay filmi yapmışlar diye keşke hiç yapmasaydılar,0,bir film ancak kadar kötü olabilirya filmi hiçmi izlemediler yaptıktan sonra filmi bir vizyona sokarlar ben kadar basit bir film izlmememiştim bende seviniyorum türkler uzay filmi yapmışlar keşke yapmasaydılar,0,0.0,5.325,0,2,0,252
"0,5",mehmet ali erbil oynarsa olacagi buydu zaten.,0,mehmet ali erbil oynarsa olacagi buydu zaten,0,0.0,5.571428571428571,0,0,0,45
"1,0",gereksiz bir film.zorlama esprilerle dolu.,0,gereksiz bir filmzorlama esprilerle dolu,0,0.0,7.6,0,0,0,42
"2,5",Mehmet Ali Erbil ismini bir filmde gördüğüm anda nedense içimi bir ürperti alıyor çünkü yine mi filmde anlamsız yere kullanılmış küfürler mi olacak diye.. Keloğlan Filmini görmek bile istemedim çünkü Keloğlanın o öğüt verici durumu son derece içler acısı hale getirilip sanki bir komedi filmiymişcesine lanse edilmesi beni son derece üzdü.. Keloğlan felsefesi farklıydı.. Dediğim gibi bu filmde de nedense aynı duyguları yaşayacakmışım gibi hissediyorum.. Gerçi aksiyon filmi olması sebebiyle farklı olabilir ama işte insanın içinde yine bir kurt düşüyor.. Ayrıca efektler ile filmi boğmak gibi gereksiz bir tutum içine girmezler umarım.,0,mehmet ali erbil ismini bir filmde gördüğüm anda nedense içimi bir ürperti alıyor yine mi filmde anlamsız yere kullanılmış küfürler mi olacak keloğlan filmini görmek bile istemedim keloğlanın öğüt verici durumu son derece içler acısı hale getirilip bir komedi filmiymişcesine lanse edilmesi beni son derece üzdü keloğlan felsefesi farklıydı dediğim filmde nedense aynı duyguları yaşayacakmışım hissediyorum gerçi aksiyon filmi olması sebebiyle farklı olabilir işte insanın içinde yine bir kurt düşüyor ayrıca efektler filmi boğmak gereksiz bir tutum içine girmezler umarım,0,0.015698587127158554,5.934782608695652,0,0,0,637
"2,5","imdb de en kötü 20 film arasında zaten,fazla söze gerek yok kötü bir film",0,imdb kötü film arasında zatenfazla söze gerek yok kötü bir film,0,0.0,4.285714285714286,0,1,0,73
"0,5",cokkkk ama cokkk kotu bi film yazik bu filmlere giden insanlara ozellikle mehmet ali erbilin tekduze oyunculugundan cok sikildim artikk genclere sans verilsin lutfennn,0,cokkkk cokkk kotu bi film yazik filmlere giden insanlara ozellikle mehmet ali erbilin tekduze oyunculugundan cok sikildim artikk genclere sans verilsin lutfennn,0,0.0,6.0,0,0,0,167
"1,0",Bu filmi Mehmet aliden dolayı çok komik ve keyifli beklerken izlerken ne kadar da yanıldığımı anladım.Bu filmi izlemek vaki kaybıdır.Arkadaşlar.Bunu sölemeyi hiç istemezdim ama gerçek bu...,0,filmi mehmet aliden dolayı komik keyifli beklerken izlerken kadar yanıldığımı anladımbu filmi izlemek vaki kaybıdırarkadaşlarbunu sölemeyi istemezdim gerçek,0,0.026455026455026454,6.3076923076923075,1,1,0,189
"2,0",Tamam kabul film kötüydü ama bu kadar ağır eleştirmemek gerekir bence yine de izlenebilcek bir film 5/10,0,tamam kabul film kötüydü kadar ağır eleştirmemek gerekir bence yine izlenebilcek bir film,0,0.009615384615384616,5.176470588235294,0,0,0,104
"2,5",artık mehmet ali erbili absürd filmlerde görmekten gerçekten bıktım ya. kesinlikle gişe yapıcak bi film fakat mehmet ali erbili daha farklı bi karakterde görmek istiyorum. bay-e filmindeki gibi...,0,artık mehmet ali erbili absürd filmlerde görmekten gerçekten bıktım kesinlikle gişe yapıcak bi film fakat mehmet ali erbili farklı bi karakterde görmek istiyorum baye filmindeki,0,0.0,6.035714285714286,0,0,0,196
"0,5","Tek amacı gişede iş yapmak,para kazanmak olan bir film. Türk sinemasına hiçbir artı katmayacak vasat bir yapım.Artık sinema izleyicisi bu tür filmlere prim vermemeli.",0,tek amacı gişede iş yapmakpara kazanmak olan bir film türk sinemasına hiçbir artı katmayacak vasat bir yapımartık sinema izleyicisi tür filmlere prim vermemeli,0,0.018072289156626505,5.958333333333333,0,0,0,166
"4,0",bence gayet guzel bir film.kotu diyenlere katılmıyorum..filme sant olarak gitsinler lutfen...........kartal tibetin bu filmine değer vermek lazım gercekten.......tesekkurler,1,bence gayet guzel bir filmkotu diyenlere katılmıyorumfilme sant olarak gitsinler lutfenkartal tibetin filmine değer vermek lazım gercektentesekkurler,0,0.0,8.666666666666666,0,0,0,173
"1,0",başka bir film izlemek için gittiğim sinemada fragmanını görmüştüm . o kadar! yeterliydi benim için . izlememek adına.,0,başka bir film izlemek gittiğim sinemada fragmanını görmüştüm kadar yeterliydi benim izlememek adına,0,0.0,5.611111111111111,0,0,1,118
"0,5","Evet Türk sinemasını destekleliyelim ama böyle filmlerle Asla.Bilmem kaç milyon dolar harcanmış,bana ne?sonuç kocaman bir sıfır.böyle bir filmi desteklersek peşinden nice böyle saçmasapan filmler gelir oz aman biter işte Türk sineması.çok mütevazi bir bütçeyle çekilen Babam ve Oğlum u izlesinler,oyunculuk,filmcilik öğrensinler.Çok Kötü ÇOK...1/10",0,evet türk sinemasını destekleliyelim böyle filmlerle aslabilmem kaç milyon dolar harcanmışbana nesonuç kocaman bir sıfırböyle bir filmi desteklersek peşinden nice böyle saçmasapan filmler gelir oz aman biter işte türk sinemasıçok mütevazi bir bütçeyle çekilen babam oğlum u izlesinleroyunculukfilmcilik öğrensinlerçok kötü,1,0.034482758620689655,7.116279069767442,0,0,0,348
"1,0",yazık valla yazık bende ne güzel sevinmiştim yeşilçam (türk filmleri) yine revaşta diye... bu filmi nasıl olurda çevirirler yaa betbattan öte bi film levent kırca skeçleri gibi levent kırcanın skeçleri daha kalitelidi yahuu,0,yazık valla yazık bende güzel sevinmiştim yeşilçam türk filmleri yine revaşta filmi olurda çevirirler yaa betbattan öte bi film levent kırca skeçleri levent kırcanın skeçleri kalitelidi yahuu,0,0.0,5.787878787878788,1,0,0,223
"1,0",bence berbat bir film.bir film çekmek için bu kadar zorlamamalı insan kendini.resmen hayal kırıklığı,0,bence berbat bir filmbir film çekmek kadar zorlamamalı insan kendiniresmen hayal kırıklığı,0,0.0,6.214285714285714,0,0,0,100
"1,5",büyük umutlarla gitmedim ve hayal kırıklığı olmadı. görsel efektler güzel. ama oyuncu seçimi ve espirilerin kalitesi gerçekten çok berbat. Türk sinemasını her zaman destekliyorum. Ama kullanılan şu teknoloji ve harcanan şu emek neden üzerine çok fazla düşünülmeden kullanıldı ki..,0,büyük umutlarla gitmedim hayal kırıklığı olmadı görsel efektler güzel oyuncu seçimi espirilerin kalitesi gerçekten berbat türk sinemasını zaman destekliyorum kullanılan teknoloji harcanan emek üzerine fazla düşünülmeden kullanıldı,0,0.007142857142857143,6.205128205128205,2,0,0,280
"2,5",sonuçta iyi veya kötü Türk sinemasında bir gelişme var. tamam bende her filmde m.ali erbili görmekten sıkıldım. her zaman aynı klişeleri izlemekten ve sürekli eleştirmekten artık film izleyemez olduk. ama ne olursa olsun Türk sinemasının daha yeni bi uyanış içine girdiğini ve bundan sonraki zaman içinde daha kaliteli ve ses getirecek yapımların bizlere sunulacağından hiç şüphem yok (ki bunun örneklerini yavaş yavaş görmeye başladık). yapıcı veya yıkıcı artık eleştiri yağmurunu bi kenara bırakmak gerektiği inancındayım. sanat filmi anlayışından kurtulduğumuz bu zamanda Türk sinemasına destek vermemiz gerektiğine inanıyorum. önceki yıllarda birçok gereksiz ve anlamsız sürekli birbirini tekrarlayan filmlere sabır gösterdik ve izledik(yabancı filmler). Türk sineması bizlerin desteği ve ilgisi ile ayakta kalmaya devam edecek. biraz olsun sabır ve anlayış.,0,sonuçta iyi kötü türk sinemasında bir gelişme var tamam bende filmde mali erbili görmekten sıkıldım zaman aynı klişeleri izlemekten sürekli eleştirmekten artık film izleyemez olduk olursa olsun türk sinemasının yeni bi uyanış içine girdiğini bundan sonraki zaman içinde kaliteli s getirecek yapımların bizlere sunulacağından şüphem yok bunun örneklerini yavaş yavaş görmeye başladık yapıcı yıkıcı artık eleştiri yağmurunu bi kenara bırakmak gerektiği inancındayım sanat filmi anlayışından kurtulduğumuz zamanda türk sinemasına destek vermemiz gerektiğine inanıyorum önceki yıllarda birçok gereksiz anlamsız sürekli birbirini tekrarlayan filmlere sabır gösterdik izledikyabancı filmler türk sineması bizlerin desteği ilgisi ayakta kalmaya devam edecek biraz olsun sabır anlayış,0,0.004640371229698376,6.313559322033898,1,2,0,862
"1,0","Filmin kadrosu şarkıcı,futbolcu,manken vs vs senaryo fiyasko,yönetmene ise hiçbirşey söylemiyorum.. Zaman ve parası çok olanlar kaçırmasın...",0,filmin kadrosu şarkıcıfutbolcumanken v v senaryo fiyaskoyönetmene hiçbirşey söylemiyorum zaman parası olanlar kaçırmasın,0,0.014184397163120567,7.875,1,0,0,141
"4,0","kesinlikle izlerim diyemiyorum çünkü filmin ilkini geçmesi biraz zor olacak sanırım. eğer iyi bir film olmayacaksa , sırf ilk filmin şöhretinden faydalanmak için çekiliyorsa hiç başlamasınlar daha iyi. yok eğer hakikaten iyi bir film çekilecekse kesinlikle izlerim.",1,kesinlikle izlerim diyemiyorum filmin ilkini geçmesi biraz zor olacak sanırım iyi bir film olmayacaksa sırf ilk filmin şöhretinden faydalanmak çekiliyorsa başlamasınlar iyi yok hakikaten iyi bir film çekilecekse kesinlikle izlerim,0,0.0,6.1891891891891895,2,2,0,265
"0,5","ya bence ılk fılm""dunyayı kurtaran adam"" ı ızleseydık daha ıyıydı kesınlıkle. bu fılmde hıcbır sey yok.bırde uzun suruyor yada sıkıntıdan bana oyle geldı.",0,bence ılk fılmdunyayı kurtaran adam ı ızleseydık ıyıydı kesınlıkle fılmde hıcbır sey yokbırde uzun suruyor yada sıkıntıdan bana oyle geldı,0,0.0,5.739130434782608,0,0,0,154
"0,5","berbattı. paramıza, zamanımıza, gözlerimize yazık.... :(",0,berbattı paramıza zamanımıza gözlerimize yazık,0,0.0,8.5,0,0,0,56
"1,0","Eski dünyayı kurtaran adamı tercih ederim film hakkaten çok kötü .Büyük umutlarla gidiyorsunuz ama fos.Cüney arkın nerdeyse oynamamış ,espri yok film boyunca koca salonda 2-3 defa gülme sesi çıktı.Kesinlikle tavsiye etmiyorum..",0,eski dünyayı kurtaran adamı tercih ederim film hakkaten kötü büyük umutlarla gidiyorsunuz foscüney arkın nerdeyse oynamamış espri yok film boyunca koca salonda gülme sesi çıktıkesinlikle tavsiye etmiyorum,0,0.01762114537444934,6.354838709677419,1,1,0,227
